time,position
3222,"(117.719973, 23.381786, 0)"
3222,"(118.182815, 23.774673, 0)"
3222,"(118.036836, 23.582504, 0)"
3222,"(117.933866, 23.326602, 0)"
3222,"(118.149744, 23.823726, 0)"
3222,"(118.076582, 23.744714, 0)"
3222,"(117.918607, 23.912922, 0)"
3222,"(118.067248, 23.746508, 0)"
3222,"(118.128116, 23.476386, 0)"
3222,"(118.282984, 23.740786, 0)"
3222,"(118.073579, 23.871893, 0)"
3222,"(117.743283, 23.419988, 0)"
3222,"(118.013744, 23.825272, 0)"
3222,"(118.279259, 23.650996, 0)"
3222,"(118.710114, 24.332906, 0)"
3222,"(118.091385, 23.018171, 0)"
3222,"(118.877435, 24.493741, 0)"
3228,"(117.819352, 23.485132, 0)"
3228,"(117.715362, 23.38304, 0)"
3228,"(118.183598, 23.77488, 0)"
3228,"(118.034267, 23.581354, 0)"
3228,"(117.93551, 23.326198, 0)"
3228,"(118.149923, 23.823019, 0)"
3228,"(118.077292, 23.74484, 0)"
3228,"(117.919066, 23.913212, 0)"
3228,"(118.040229, 23.673281, 0)"
3228,"(118.067962, 23.746687, 0)"
3228,"(118.131437, 23.477251, 0)"
3228,"(118.285203, 23.74292, 0)"
3228,"(118.07433, 23.872246, 0)"
3228,"(117.50171, 23.110629, 0)"
3228,"(117.738773, 23.42115, 0)"
3228,"(118.015011, 23.825904, 0)"
3228,"(118.278541, 23.649383, 0)"
3228,"(118.709618, 24.332261, 0)"
3228,"(118.904005, 24.242589, 0)"
3228,"(118.097821, 23.020114, 0)"
3228,"(118.881319, 24.485822, 0)"
3234,"(117.819769, 23.485103, 0)"
3234,"(117.720433, 23.382578, 0)"
3234,"(118.184573, 23.775479, 0)"
3234,"(118.038451, 23.582566, 0)"
3234,"(117.933106, 23.325403, 0)"
3234,"(118.151186, 23.823812, 0)"
3234,"(118.076391, 23.743831, 0)"
3234,"(117.919569, 23.913584, 0)"
3234,"(118.04495, 23.675287, 0)"
3234,"(118.068421, 23.746567, 0)"
3234,"(118.284117, 23.740371, 0)"
3234,"(118.075378, 23.872969, 0)"
3234,"(117.501423, 23.109737, 0)"
3234,"(117.74474, 23.420754, 0)"
3234,"(118.016517, 23.826723, 0)"
3234,"(118.278498, 23.648496, 0)"
3234,"(118.707086, 24.336243, 0)"
3234,"(118.904721, 24.238655, 0)"
3234,"(118.087382, 23.018603, 0)"
3234,"(118.88026, 24.487031, 0)"
3240,"(117.816617, 23.485188, 0)"
3240,"(118.185691, 23.776106, 0)"
3240,"(118.037296, 23.581853, 0)"
3240,"(117.937149, 23.325216, 0)"
3240,"(118.152519, 23.824777, 0)"
3240,"(118.078733, 23.74513, 0)"
3240,"(117.920014, 23.913953, 0)"
3240,"(118.044537, 23.674734, 0)"
3240,"(118.071862, 23.748638, 0)"
3240,"(118.137479, 23.478739, 0)"
3240,"(118.288305, 23.745106, 0)"
3240,"(117.499584, 23.109444, 0)"
3240,"(117.744593, 23.421273, 0)"
3240,"(118.015446, 23.825525, 0)"
3240,"(118.279964, 23.649063, 0)"
3240,"(118.708287, 24.332029, 0)"
3240,"(118.906185, 24.231587, 0)"
3240,"(118.090643, 23.019877, 0)"
3240,"(118.879525, 24.487406, 0)"
3246,"(117.815067, 23.485238, 0)"
3246,"(117.71649, 23.384276, 0)"
3246,"(118.036881, 23.581421, 0)"
3246,"(117.93808, 23.324692, 0)"
3246,"(118.151913, 23.823087, 0)"
3246,"(118.078305, 23.74445, 0)"
3246,"(117.9213, 23.9149, 0)"
3246,"(118.047306, 23.675815, 0)"
3246,"(118.071635, 23.748145, 0)"
3246,"(118.286853, 23.742244, 0)"
3246,"(118.076982, 23.873866, 0)"
3246,"(117.502694, 23.107515, 0)"
3246,"(118.017267, 23.826528, 0)"
3246,"(118.283042, 23.651287, 0)"
3246,"(118.707299, 24.332667, 0)"
3246,"(118.904886, 24.235195, 0)"
3246,"(118.090601, 23.020461, 0)"
3246,"(118.877937, 24.489326, 0)"
3252,"(117.81707, 23.485097, 0)"
3252,"(117.717938, 23.384497, 0)"
3252,"(118.186636, 23.775859, 0)"
3252,"(118.041767, 23.582926, 0)"
3252,"(118.153346, 23.824141, 0)"
3252,"(118.080121, 23.745392, 0)"
3252,"(117.921311, 23.915017, 0)"
3252,"(118.046047, 23.674923, 0)"
3252,"(118.073795, 23.749321, 0)"
3252,"(118.134422, 23.476121, 0)"
3252,"(118.288229, 23.743126, 0)"
3252,"(118.077218, 23.873423, 0)"
3252,"(117.498777, 23.107861, 0)"
3252,"(117.744847, 23.422168, 0)"
3252,"(118.017982, 23.826752, 0)"
3252,"(118.284241, 23.651521, 0)"
3252,"(118.707047, 24.331435, 0)"
3252,"(118.08165, 23.019287, 0)"
3252,"(118.876448, 24.490958, 0)"
3258,"(117.819437, 23.484889, 0)"
3258,"(117.713748, 23.385789, 0)"
3258,"(118.187116, 23.775693, 0)"
3258,"(118.037911, 23.58117, 0)"
3258,"(117.934028, 23.323051, 0)"
3258,"(118.154601, 23.824933, 0)"
3258,"(118.082148, 23.746465, 0)"
3258,"(117.922034, 23.915457, 0)"
3258,"(118.046181, 23.674663, 0)"
3258,"(118.070411, 23.746397, 0)"
3258,"(118.132241, 23.474473, 0)"
3258,"(118.288766, 23.742807, 0)"
3258,"(118.078082, 23.874011, 0)"
3258,"(117.503984, 23.10532, 0)"
3258,"(117.751597, 23.421695, 0)"
3258,"(118.020359, 23.828303, 0)"
3258,"(118.70629, 24.331491, 0)"
3258,"(118.903991, 24.236264, 0)"
3258,"(118.079252, 23.019444, 0)"
3258,"(118.87776, 24.487843, 0)"
3264,"(117.817598, 23.484944, 0)"
3264,"(117.715892, 23.385828, 0)"
3264,"(118.18939, 23.777713, 0)"
3264,"(118.039793, 23.581627, 0)"
3264,"(117.938081, 23.322901, 0)"
3264,"(118.155662, 23.825546, 0)"
3264,"(118.080543, 23.744875, 0)"
3264,"(117.922535, 23.915894, 0)"
3264,"(118.046742, 23.674624, 0)"
3264,"(118.073082, 23.748001, 0)"
3264,"(118.139925, 23.477429, 0)"
3264,"(118.289534, 23.742933, 0)"
3264,"(118.07811, 23.873434, 0)"
3264,"(117.505642, 23.103775, 0)"
3264,"(117.747363, 23.422842, 0)"
3264,"(118.019562, 23.827191, 0)"
3264,"(118.286907, 23.652533, 0)"
3264,"(118.903855, 24.235802, 0)"
3270,"(117.821726, 23.484687, 0)"
3270,"(117.720727, 23.385455, 0)"
3270,"(118.188182, 23.775525, 0)"
3270,"(118.040923, 23.581697, 0)"
3270,"(117.937097, 23.322138, 0)"
3270,"(118.156244, 23.825403, 0)"
3270,"(118.082808, 23.746171, 0)"
3270,"(117.92316, 23.916271, 0)"
3270,"(118.047115, 23.674461, 0)"
3270,"(118.076411, 23.750012, 0)"
3270,"(118.135034, 23.47451, 0)"
3270,"(118.289779, 23.742176, 0)"
3270,"(117.501857, 23.104082, 0)"
3270,"(117.745309, 23.423648, 0)"
3270,"(118.289021, 23.653797, 0)"
3270,"(118.707484, 24.325357, 0)"
3270,"(118.904647, 24.231477, 0)"
3270,"(118.086862, 23.02213, 0)"
3270,"(118.873366, 24.493885, 0)"
3270,"(117.785348, 22.927924, 0)"
3276,"(117.821876, 23.484692, 0)"
3276,"(117.72009, 23.386036, 0)"
3276,"(118.04201, 23.581802, 0)"
3276,"(117.940555, 23.321973, 0)"
3276,"(118.157191, 23.825713, 0)"
3276,"(118.082836, 23.745819, 0)"
3276,"(117.924322, 23.917177, 0)"
3276,"(118.04772, 23.674446, 0)"
3276,"(118.07556, 23.7489, 0)"
3276,"(118.136625, 23.474629, 0)"
3276,"(118.290907, 23.742702, 0)"
3276,"(118.07996, 23.874537, 0)"
3276,"(117.497178, 23.104689, 0)"
3276,"(117.74777, 23.423728, 0)"
3276,"(118.022469, 23.82879, 0)"
3276,"(118.289392, 23.653205, 0)"
3276,"(118.705951, 24.327293, 0)"
3276,"(118.088089, 23.023045, 0)"
3276,"(118.880131, 24.480568, 0)"
3276,"(117.780565, 22.928906, 0)"
3282,"(117.821742, 23.484614, 0)"
3282,"(117.715002, 23.387424, 0)"
3282,"(118.190741, 23.777265, 0)"
3282,"(118.042953, 23.581916, 0)"
3282,"(117.939268, 23.321215, 0)"
3282,"(118.158635, 23.826925, 0)"
3282,"(118.084639, 23.746655, 0)"
3282,"(117.924534, 23.917301, 0)"
3282,"(118.048049, 23.674388, 0)"
3282,"(118.075646, 23.74865, 0)"
3282,"(118.137357, 23.47441, 0)"
3282,"(118.292601, 23.744074, 0)"
3282,"(118.081438, 23.876072, 0)"
3282,"(117.498981, 23.103218, 0)"
3282,"(117.749039, 23.424026, 0)"
3282,"(118.024032, 23.829624, 0)"
3282,"(118.704529, 24.328809, 0)"
3282,"(118.904256, 24.230605, 0)"
3282,"(117.790528, 22.929174, 0)"
3288,"(117.822585, 23.484555, 0)"
3288,"(117.720546, 23.38687, 0)"
3288,"(118.190925, 23.776774, 0)"
3288,"(118.044335, 23.582045, 0)"
3288,"(117.939842, 23.320643, 0)"
3288,"(118.158543, 23.825859, 0)"
3288,"(118.084041, 23.745867, 0)"
3288,"(117.925779, 23.918125, 0)"
3288,"(118.053672, 23.676863, 0)"
3288,"(118.077628, 23.749722, 0)"
3288,"(118.141498, 23.475681, 0)"
3288,"(118.29364, 23.744489, 0)"
3288,"(118.081922, 23.875874, 0)"
3288,"(117.495865, 23.103351, 0)"
3288,"(117.753899, 23.423835, 0)"
3288,"(118.023885, 23.829136, 0)"
3288,"(118.290735, 23.652912, 0)"
3288,"(118.704702, 24.326848, 0)"
3288,"(118.903552, 24.231784, 0)"
3288,"(118.081739, 23.022952, 0)"
3288,"(118.876084, 24.486031, 0)"
3288,"(117.788858, 22.929943, 0)"
3294,"(117.824211, 23.484421, 0)"
3294,"(117.719816, 23.387524, 0)"
3294,"(118.193224, 23.778885, 0)"
3294,"(118.04354, 23.581428, 0)"
3294,"(117.945258, 23.320747, 0)"
3294,"(118.159708, 23.826516, 0)"
3294,"(118.08618, 23.746987, 0)"
3294,"(117.926176, 23.918508, 0)"
3294,"(118.050051, 23.674711, 0)"
3294,"(118.078852, 23.750118, 0)"
3294,"(118.140175, 23.474461, 0)"
3294,"(118.294827, 23.745172, 0)"
3294,"(118.0833, 23.877246, 0)"
3294,"(117.499443, 23.101263, 0)"
3294,"(117.753316, 23.42435, 0)"
3294,"(118.025486, 23.830014, 0)"
3294,"(118.705449, 24.323309, 0)"
3294,"(118.903419, 24.231586, 0)"
3294,"(118.080594, 23.023362, 0)"
3294,"(118.87803, 24.4816, 0)"
3294,"(117.785102, 22.930921, 0)"
3300,"(117.822332, 23.484484, 0)"
3300,"(117.720246, 23.387882, 0)"
3300,"(118.193532, 23.77855, 0)"
3300,"(118.044134, 23.581331, 0)"
3300,"(117.946855, 23.320289, 0)"
3300,"(118.086274, 23.746723, 0)"
3300,"(117.926194, 23.918582, 0)"
3300,"(118.053852, 23.676346, 0)"
3300,"(118.079465, 23.750131, 0)"
3300,"(118.293764, 23.742629, 0)"
3300,"(118.083975, 23.877484, 0)"
3300,"(117.493684, 23.102275, 0)"
3300,"(117.751711, 23.425109, 0)"
3300,"(118.026325, 23.830328, 0)"
3300,"(118.291009, 23.651315, 0)"
3300,"(118.703737, 24.325582, 0)"
3300,"(118.90478, 24.224387, 0)"
3300,"(118.081193, 23.024053, 0)"
3300,"(118.877551, 24.481528, 0)"
3300,"(117.784357, 22.931729, 0)"
3306,"(117.826663, 23.48425, 0)"
3306,"(117.721811, 23.388022, 0)"
3306,"(118.195323, 23.780188, 0)"
3306,"(118.045021, 23.581427, 0)"
3306,"(117.944962, 23.319503, 0)"
3306,"(118.160493, 23.825815, 0)"
3306,"(118.087136, 23.746926, 0)"
3306,"(118.053679, 23.67592, 0)"
3306,"(118.081381, 23.751174, 0)"
3306,"(118.14568, 23.475764, 0)"
3306,"(118.297075, 23.746268, 0)"
3306,"(118.085056, 23.87838, 0)"
3306,"(117.49764, 23.099998, 0)"
3306,"(117.755172, 23.425023, 0)"
3306,"(118.027337, 23.830794, 0)"
3306,"(118.291793, 23.651165, 0)"
3306,"(118.703768, 24.323724, 0)"
3306,"(118.903752, 24.227456, 0)"
3306,"(118.08496, 23.025406, 0)"
3306,"(118.877402, 24.480891, 0)"
3306,"(117.783267, 22.932547, 0)"
3312,"(117.826026, 23.48425, 0)"
3312,"(117.724348, 23.3881, 0)"
3312,"(118.195349, 23.779293, 0)"
3312,"(118.050011, 23.583001, 0)"
3312,"(117.942901, 23.318567, 0)"
3312,"(118.161462, 23.826329, 0)"
3312,"(118.08909, 23.748007, 0)"
3312,"(117.927498, 23.919517, 0)"
3312,"(118.051602, 23.674514, 0)"
3312,"(118.083197, 23.752214, 0)"
3312,"(118.144704, 23.474647, 0)"
3312,"(118.29812, 23.746741, 0)"
3312,"(118.085192, 23.877767, 0)"
3312,"(117.491084, 23.101237, 0)"
3312,"(118.293674, 23.652229, 0)"
3312,"(118.902139, 24.233006, 0)"
3312,"(118.084757, 23.026021, 0)"
3318,"(117.826818, 23.484155, 0)"
3318,"(117.721997, 23.388971, 0)"
3318,"(118.198315, 23.782315, 0)"
3318,"(118.047029, 23.581512, 0)"
3318,"(117.941323, 23.317857, 0)"
3318,"(118.162546, 23.826841, 0)"
3318,"(118.090472, 23.748665, 0)"
3318,"(118.05319, 23.675026, 0)"
3318,"(118.081898, 23.750775, 0)"
3318,"(118.142788, 23.47313, 0)"
3318,"(118.300165, 23.748609, 0)"
3318,"(118.086231, 23.878523, 0)"
3318,"(117.492909, 23.099701, 0)"
3318,"(117.753319, 23.426324, 0)"
3318,"(118.029496, 23.831739, 0)"
3318,"(118.294466, 23.652078, 0)"
3318,"(118.702072, 24.324328, 0)"
3318,"(118.902569, 24.22979, 0)"
3318,"(118.073138, 23.024405, 0)"
3318,"(118.87744, 24.47897, 0)"
3318,"(117.780441, 22.934169, 0)"
3324,"(117.828278, 23.484052, 0)"
3324,"(117.725812, 23.388784, 0)"
3324,"(118.196844, 23.779719, 0)"
3324,"(117.941624, 23.317271, 0)"
3324,"(118.163712, 23.827463, 0)"
3324,"(118.090765, 23.74839, 0)"
3324,"(117.928647, 23.920334, 0)"
3324,"(118.05388, 23.675078, 0)"
3324,"(118.08246, 23.750797, 0)"
3324,"(118.144869, 23.473504, 0)"
3324,"(118.3009, 23.748573, 0)"
3324,"(118.086954, 23.8788, 0)"
3324,"(117.500013, 23.09639, 0)"
3324,"(117.75764, 23.426242, 0)"
3324,"(118.295464, 23.65229, 0)"
3324,"(118.702151, 24.322525, 0)"
3324,"(118.903528, 24.224903, 0)"
3324,"(118.077629, 23.025799, 0)"
3324,"(118.877964, 24.477121, 0)"
3330,"(117.830714, 23.48396, 0)"
3330,"(117.725199, 23.389352, 0)"
3330,"(118.19928, 23.782084, 0)"
3330,"(118.050258, 23.582157, 0)"
3330,"(117.946565, 23.317268, 0)"
3330,"(118.163123, 23.825795, 0)"
3330,"(118.092428, 23.749257, 0)"
3330,"(117.929343, 23.920893, 0)"
3330,"(118.055754, 23.675661, 0)"
3330,"(118.084351, 23.751799, 0)"
3330,"(118.144059, 23.472445, 0)"
3330,"(118.300756, 23.747313, 0)"
3330,"(118.087163, 23.878337, 0)"
3330,"(117.503059, 23.094509, 0)"
3330,"(117.755563, 23.426993, 0)"
3330,"(118.031332, 23.832443, 0)"
3330,"(118.701199, 24.323012, 0)"
3330,"(118.904132, 24.220901, 0)"
3330,"(118.08328, 23.027517, 0)"
3330,"(118.877909, 24.476199, 0)"
3330,"(117.781694, 22.935619, 0)"
3336,"(117.828264, 23.483976, 0)"
3336,"(117.725538, 23.389769, 0)"
3336,"(118.199363, 23.78144, 0)"
3336,"(117.941777, 23.316085, 0)"
3336,"(118.165993, 23.828849, 0)"
3336,"(118.092813, 23.749098, 0)"
3336,"(117.930695, 23.921861, 0)"
3336,"(118.054933, 23.674917, 0)"
3336,"(118.084929, 23.751762, 0)"
3336,"(118.148073, 23.473747, 0)"
3336,"(118.300156, 23.745385, 0)"
3336,"(118.089059, 23.880375, 0)"
3336,"(117.501423, 23.094083, 0)"
3336,"(117.75564, 23.427458, 0)"
3336,"(118.031098, 23.831779, 0)"
3336,"(118.296719, 23.651641, 0)"
3336,"(118.701917, 24.319787, 0)"
3336,"(118.073842, 23.026274, 0)"
3336,"(118.875438, 24.47982, 0)"
3336,"(117.7784, 22.936475, 0)"
3342,"(117.830868, 23.483818, 0)"
3342,"(117.727008, 23.390026, 0)"
3342,"(118.201143, 23.782968, 0)"
3342,"(118.05369, 23.58294, 0)"
3342,"(117.949476, 23.316328, 0)"
3342,"(118.165775, 23.827681, 0)"
3342,"(118.093548, 23.749288, 0)"
3342,"(117.930556, 23.921707, 0)"
3342,"(118.05884, 23.676655, 0)"
3342,"(118.087678, 23.753358, 0)"
3342,"(118.147386, 23.472721, 0)"
3342,"(118.302837, 23.748263, 0)"
3342,"(118.089874, 23.880924, 0)"
3342,"(117.496688, 23.094713, 0)"
3342,"(117.758896, 23.427547, 0)"
3342,"(118.034251, 23.834086, 0)"
3342,"(118.299139, 23.653213, 0)"
3342,"(118.699323, 24.324094, 0)"
3342,"(118.901957, 24.227497, 0)"
3342,"(118.072119, 23.026544, 0)"
3342,"(118.876067, 24.477681, 0)"
3348,"(117.829913, 23.483849, 0)"
3348,"(117.724873, 23.390852, 0)"
3348,"(118.048999, 23.580777, 0)"
3348,"(118.1659, 23.82691, 0)"
3348,"(118.093919, 23.7491, 0)"
3348,"(117.931626, 23.92257, 0)"
3348,"(118.086085, 23.751712, 0)"
3348,"(118.14509, 23.47099, 0)"
3348,"(118.303826, 23.74856, 0)"
3348,"(118.089802, 23.879912, 0)"
3348,"(117.494991, 23.094353, 0)"
3348,"(117.75793, 23.428052, 0)"
3348,"(118.033449, 23.833004, 0)"
3348,"(118.300784, 23.654151, 0)"
3348,"(118.696922, 24.327762, 0)"
3348,"(118.902996, 24.22188, 0)"
3348,"(118.072575, 23.027276, 0)"
3348,"(118.877932, 24.473509, 0)"
3348,"(117.780966, 22.937849, 0)"
3354,"(117.830496, 23.483752, 0)"
3354,"(117.720555, 23.392116, 0)"
3354,"(118.202809, 23.783586, 0)"
3354,"(118.053269, 23.582097, 0)"
3354,"(117.954264, 23.315771, 0)"
3354,"(118.16804, 23.829036, 0)"
3354,"(118.095958, 23.750286, 0)"
3354,"(117.932896, 23.923535, 0)"
3354,"(118.059626, 23.676362, 0)"
3354,"(118.087695, 23.752548, 0)"
3354,"(118.150285, 23.472821, 0)"
3354,"(118.304665, 23.748661, 0)"
3354,"(117.501565, 23.091281, 0)"
3354,"(117.760056, 23.428279, 0)"
3354,"(118.035334, 23.834095, 0)"
3354,"(118.298261, 23.650484, 0)"
3354,"(118.699902, 24.319396, 0)"
3354,"(118.90267, 24.22211, 0)"
3354,"(118.072448, 23.027842, 0)"
3354,"(118.876852, 24.474421, 0)"
3354,"(117.778551, 22.938701, 0)"
3360,"(118.202401, 23.782276, 0)"
3360,"(118.052661, 23.581548, 0)"
3360,"(117.948097, 23.31445, 0)"
3360,"(118.168093, 23.828174, 0)"
3360,"(117.932626, 23.923296, 0)"
3360,"(118.061498, 23.676985, 0)"
3360,"(118.088825, 23.752964, 0)"
3360,"(118.146982, 23.470657, 0)"
3360,"(118.306338, 23.750006, 0)"
3360,"(118.092891, 23.882997, 0)"
3360,"(117.504036, 23.089575, 0)"
3360,"(117.757992, 23.429067, 0)"
3360,"(118.036428, 23.834656, 0)"
3360,"(118.299387, 23.650766, 0)"
3360,"(118.701309, 24.314127, 0)"
3360,"(118.901658, 24.225138, 0)"
3360,"(118.876485, 24.474102, 0)"
3366,"(117.828531, 23.483694, 0)"
3366,"(117.724016, 23.392398, 0)"
3366,"(118.204734, 23.784523, 0)"
3366,"(118.053717, 23.581697, 0)"
3366,"(117.948968, 23.313854, 0)"
3366,"(118.169785, 23.829653, 0)"
3366,"(118.098371, 23.751313, 0)"
3366,"(117.933315, 23.923786, 0)"
3366,"(118.059387, 23.675557, 0)"
3366,"(118.090162, 23.75356, 0)"
3366,"(118.152403, 23.472566, 0)"
3366,"(118.304607, 23.74642, 0)"
3366,"(118.093598, 23.883447, 0)"
3366,"(117.501933, 23.089316, 0)"
3366,"(118.699808, 24.315854, 0)"
3366,"(118.901474, 24.224515, 0)"
3366,"(118.073979, 23.029362, 0)"
3366,"(118.877282, 24.471743, 0)"
3366,"(117.775791, 22.940367, 0)"
3372,"(117.827804, 23.483724, 0)"
3372,"(117.72511, 23.392722, 0)"
3372,"(118.204079, 23.782934, 0)"
3372,"(118.054834, 23.581761, 0)"
3372,"(117.947737, 23.313079, 0)"
3372,"(118.168899, 23.827314, 0)"
3372,"(118.097443, 23.75021, 0)"
3372,"(117.933956, 23.924287, 0)"
3372,"(118.060344, 23.675749, 0)"
3372,"(118.155384, 23.47338, 0)"
3372,"(118.308691, 23.751486, 0)"
3372,"(118.093379, 23.882153, 0)"
3372,"(117.763721, 23.429296, 0)"
3372,"(118.036876, 23.834079, 0)"
3372,"(118.302383, 23.65206, 0)"
3372,"(118.697846, 24.318764, 0)"
3372,"(118.073679, 23.02984, 0)"
3372,"(118.874953, 24.475072, 0)"
3372,"(117.777454, 22.94101, 0)"
3378,"(117.831365, 23.483526, 0)"
3378,"(118.057269, 23.582488, 0)"
3378,"(117.949676, 23.312706, 0)"
3378,"(118.170287, 23.828372, 0)"
3378,"(118.099792, 23.751599, 0)"
3378,"(117.935095, 23.925184, 0)"
3378,"(118.063376, 23.677058, 0)"
3378,"(118.09212, 23.754173, 0)"
3378,"(118.154588, 23.472296, 0)"
3378,"(118.308689, 23.750323, 0)"
3378,"(118.094588, 23.883208, 0)"
3378,"(117.497877, 23.088862, 0)"
3378,"(117.764848, 23.42958, 0)"
3378,"(118.037078, 23.833819, 0)"
3378,"(118.304671, 23.653601, 0)"
3378,"(118.697928, 24.316963, 0)"
3378,"(118.902585, 24.217206, 0)"
3378,"(118.071706, 23.030134, 0)"
3378,"(118.876479, 24.471438, 0)"
3378,"(117.772754, 22.942011, 0)"
3384,"(117.832457, 23.483415, 0)"
3384,"(117.727805, 23.39316, 0)"
3384,"(118.206534, 23.784551, 0)"
3384,"(118.060431, 23.583362, 0)"
3384,"(117.949101, 23.31212, 0)"
3384,"(118.170592, 23.827802, 0)"
3384,"(118.101163, 23.752205, 0)"
3384,"(117.935527, 23.925484, 0)"
3384,"(118.155404, 23.472083, 0)"
3384,"(118.308368, 23.74877, 0)"
3384,"(118.096016, 23.88466, 0)"
3384,"(117.495512, 23.08866, 0)"
3384,"(117.760984, 23.430556, 0)"
3384,"(118.040067, 23.836078, 0)"
3384,"(118.302835, 23.650648, 0)"
3384,"(118.698194, 24.314611, 0)"
3384,"(118.900879, 24.223419, 0)"
3384,"(118.070557, 23.03045, 0)"
3384,"(118.877324, 24.46883, 0)"
3384,"(117.772249, 22.94284, 0)"
3390,"(117.831858, 23.483405, 0)"
3390,"(117.727952, 23.393595, 0)"
3390,"(118.209231, 23.787264, 0)"
3390,"(118.059673, 23.582786, 0)"
3390,"(117.953288, 23.312006, 0)"
3390,"(118.173996, 23.83196, 0)"
3390,"(118.102556, 23.752857, 0)"
3390,"(117.935693, 23.925433, 0)"
3390,"(118.065014, 23.67724, 0)"
3390,"(118.093511, 23.75439, 0)"
3390,"(118.154646, 23.47111, 0)"
3390,"(118.31044, 23.750646, 0)"
3390,"(117.49531, 23.087777, 0)"
3390,"(117.765649, 23.430457, 0)"
3390,"(118.040187, 23.835621, 0)"
3390,"(118.308122, 23.655345, 0)"
3390,"(118.900821, 24.222303, 0)"
3390,"(118.066442, 23.030275, 0)"
3390,"(118.874145, 24.473937, 0)"
3390,"(117.777266, 22.943265, 0)"
3396,"(117.833938, 23.483312, 0)"
3396,"(117.723171, 23.394905, 0)"
3396,"(118.208747, 23.785908, 0)"
3396,"(118.058406, 23.581936, 0)"
3396,"(117.949633, 23.310905, 0)"
3396,"(118.173233, 23.829591, 0)"
3396,"(118.101157, 23.751295, 0)"
3396,"(117.936852, 23.926421, 0)"
3396,"(118.066753, 23.677855, 0)"
3396,"(118.092651, 23.753146, 0)"
3396,"(118.156329, 23.47129, 0)"
3396,"(118.312773, 23.753081, 0)"
3396,"(118.097202, 23.884871, 0)"
3396,"(117.492778, 23.08772, 0)"
3396,"(117.764199, 23.431058, 0)"
3396,"(118.041458, 23.836319, 0)"
3396,"(118.304864, 23.650932, 0)"
3396,"(118.698235, 24.311015, 0)"
3396,"(118.900975, 24.220539, 0)"
3396,"(118.067769, 23.031149, 0)"
3396,"(118.873964, 24.473291, 0)"
3396,"(117.777036, 22.944011, 0)"
3402,"(117.832084, 23.483309, 0)"
3402,"(117.724368, 23.39516, 0)"
3402,"(118.208403, 23.784577, 0)"
3402,"(118.060081, 23.582326, 0)"
3402,"(117.951666, 23.310581, 0)"
3402,"(118.173813, 23.829633, 0)"
3402,"(118.101423, 23.751028, 0)"
3402,"(117.937525, 23.926912, 0)"
3402,"(118.067196, 23.677737, 0)"
3402,"(118.095324, 23.754862, 0)"
3402,"(118.157228, 23.471027, 0)"
3402,"(118.311853, 23.750444, 0)"
3402,"(118.097848, 23.884846, 0)"
3402,"(117.502224, 23.083753, 0)"
3402,"(117.761416, 23.431971, 0)"
3402,"(118.042791, 23.837027, 0)"
3402,"(118.30545, 23.650581, 0)"
3402,"(118.694122, 24.319043, 0)"
3402,"(118.900609, 24.220854, 0)"
3402,"(118.072382, 23.032615, 0)"
3402,"(117.774962, 22.944906, 0)"
3408,"(117.72739, 23.395112, 0)"
3408,"(118.208586, 23.783972, 0)"
3408,"(118.058658, 23.581351, 0)"
3408,"(117.951401, 23.309986, 0)"
3408,"(118.174462, 23.829575, 0)"
3408,"(118.104877, 23.753417, 0)"
3408,"(117.937786, 23.92714, 0)"
3408,"(118.068424, 23.678054, 0)"
3408,"(118.095176, 23.754289, 0)"
3408,"(118.162229, 23.472854, 0)"
3408,"(118.314891, 23.753997, 0)"
3408,"(118.099037, 23.88617, 0)"
3408,"(117.502965, 23.082541, 0)"
3408,"(117.765928, 23.431816, 0)"
3408,"(118.042899, 23.836561, 0)"
3408,"(118.304984, 23.649198, 0)"
3408,"(118.693495, 24.318829, 0)"
3408,"(118.900048, 24.221653, 0)"
3408,"(118.87471, 24.469978, 0)"
3414,"(117.838067, 23.48302, 0)"
3414,"(117.726551, 23.395774, 0)"
3414,"(118.210184, 23.78519, 0)"
3414,"(118.062965, 23.5828, 0)"
3414,"(117.953627, 23.309567, 0)"
3414,"(118.176512, 23.83163, 0)"
3414,"(117.938879, 23.927995, 0)"
3414,"(118.068973, 23.678027, 0)"
3414,"(118.097704, 23.755837, 0)"
3414,"(118.160238, 23.471215, 0)"
3414,"(118.31476, 23.752732, 0)"
3414,"(118.099549, 23.886012, 0)"
3414,"(117.494925, 23.084263, 0)"
3414,"(117.764868, 23.432476, 0)"
3414,"(118.044595, 23.837818, 0)"
3414,"(118.31052, 23.654195, 0)"
3414,"(118.694793, 24.314151, 0)"
3414,"(118.901039, 24.216318, 0)"
3414,"(118.067819, 23.03302, 0)"
3414,"(118.876069, 24.466434, 0)"
3414,"(117.775103, 22.946318, 0)"
3420,"(117.83679, 23.482987, 0)"
3420,"(118.210991, 23.785568, 0)"
3420,"(118.062261, 23.582168, 0)"
3420,"(117.955914, 23.309317, 0)"
3420,"(118.106792, 23.754014, 0)"
3420,"(117.939851, 23.928753, 0)"
3420,"(118.068913, 23.677619, 0)"
3420,"(118.098557, 23.756045, 0)"
3420,"(118.158757, 23.469907, 0)"
3420,"(118.315565, 23.752842, 0)"
3420,"(118.100521, 23.886754, 0)"
3420,"(117.500395, 23.081597, 0)"
3420,"(117.760761, 23.433408, 0)"
3420,"(118.04412, 23.836768, 0)"
